order_id,customer_name,customer_age,email,phone,order_date,shipping_date,city,state,sales_amount,quantity,discount_percent,payment_mode,is_returned,product_category
1003,,30,test@gmail.com,12345,2024-02-14,2024.01.28, mumbai,,500,10,0,,No,Electronics
1005,  Amit,25,abc@,9876543210,2023-04-28,01/20/2023,,Delhi,500,1,,UPI ,,Electronics
1057,sara ,30,test@gmail.com,9876543210,2024-12-24,04/19/2024,,,1000,,5,NetBanking,,Electronics
1021,sara ,200,test@gmail.com,99999abc,2023/08/13,2023-06-25,Delhi,Maharashtra,500,5,110,,No, electronics 
1025,Anita,-5,test@gmail.com,12345,2024/06/15,2024.08.02,Delhi,Delhi,100,1,0,,Yes,Electronics
1002,Anita,-5,user@domain,9876543210,23-04-2023,2024.04.20,PUNE ,Delhi,1000,,10,Cash,,Clothing
1040,Anita,25,test@gmail.com,,2023/05/20,09/16/2023, mumbai,Maharashtra,500,,10,card,Yes, electronics 
1059,sara ,35,abc@,12345,2024.07.12,2024.01.09,Chennai,Maharashtra,100,-1,110,NetBanking,,Clothing
1013,RAHUL,,test@gmail.com,12345,2023/01/01,06/15/2024,Delhi,,9999999,10,10,NetBanking,,
1074,,25,abc@,12345,2023/03/31,2023.01.12,Chennai,Maharashtra,500,-1,0,NetBanking,Y,Electronics
1081,RAHUL,30,test@gmail.com,99999abc,2024/10/15,2024.11.07,Chennai,Delhi,100,5,0,,N, electronics 
1011,RAHUL,,abc@,,11/16/2023,2023-08-17, mumbai,Tamil Nadu,-300,10,10,Cash,N, electronics 
1086,sara ,35,abc@,12345,03-07-2024,2024-11-07,PUNE ,Maharashtra,,5,10,,Yes,Electronics
1011,RAHUL,30,test@gmail.com,9876543210,05/19/2023,2024.01.12, mumbai,Maharashtra,-300,-1,,,N,Grocery
1012,  Amit,200,test@gmail.com,9876543210,2024.05.25,10-09-2023,Delhi,,100,,5,UPI ,Yes,Grocery
1024,Anita,30,abc@,99999abc,09/16/2023,2023-04-21,Chennai,,1000,5,110,Cash,,Clothing
1044,  Amit,200,,9876543210,03-11-2024,2023-02-27, mumbai,Maharashtra,1000,10,0,NetBanking,Y,Electronics
1018,,,user@domain,12345,2024.11.20,2023/09/26, mumbai,Delhi,500,10,110,card,Y,Electronics
1054,Anita,200,,9876543210,2023.01.10,2024-11-21, mumbai,Delhi,-300,5,,NetBanking,,
1099,RAHUL,,,12345,18-09-2023,10/09/2023,Delhi,Tamil Nadu,1000,10,0,,No,Grocery
1044,,,test@gmail.com,9876543210,2024-10-11,2023.05.31,PUNE ,Maharashtra,1000,,,Cash,No,Grocery
1007,Anita,,user@domain,,2023/06/21,2023.01.12, mumbai,,-300,,,Cash,N,Electronics
1092,RAHUL,,,99999abc,2023/01/13,2024.07.19,Delhi,Delhi,9999999,10,10,Cash,Yes,Clothing
1052,  Amit,,test@gmail.com,99999abc,17-06-2023,2023/10/16,Chennai,Tamil Nadu,1000,5,110,UPI ,Y,Electronics
1054,Anita,30,,,2024-10-03,10-10-2023,,Maharashtra,,-1,110,NetBanking,N,Clothing
1031,RAHUL,,,,18-08-2024,03-08-2024,Delhi,Delhi,100,10,10,UPI ,,Grocery
1050,  Amit,30,test@gmail.com,99999abc,2023-11-17,2023-08-13,,Maharashtra,500,10,110,card,Y,
1043,,,test@gmail.com,,2023.11.15,2024/02/26, mumbai,Maharashtra,1000,10,10,,Yes, electronics 
1081,,200,test@gmail.com,12345,2024-09-04,2023/03/31, mumbai,Delhi,,10,0,UPI ,Yes,Grocery
1070,,,user@domain,12345,30-05-2024,05/06/2023,,Tamil Nadu,500,5,0,Cash,N,Grocery
1076,  Amit,25,test@gmail.com,99999abc,2023/02/08,2024/06/03,Delhi,Tamil Nadu,,,5,UPI ,Y, electronics 
1007,Anita,,user@domain,,2023/06/21,2023.01.12, mumbai,,-300,,,Cash,N,Electronics
1055,Anita,30,,99999abc,07-10-2023,2023/08/19,Delhi,Delhi,-300,1,110,,Y,Grocery
1014,,25,test@gmail.com,,2024-06-05,02-05-2023,Chennai,Tamil Nadu,9999999,-1,5,card,No,Grocery
1046,Anita,25,user@domain,99999abc,2023.08.18,03/25/2024,Chennai,,,2,5,card,Y,Clothing
1094,  Amit,200,test@gmail.com,99999abc,07-10-2024,2023.12.15,Chennai,Tamil Nadu,100,,,NetBanking,N,Electronics
1022,,200,,9876543210,2024/02/05,01/22/2023,,Maharashtra,-300,,5,,N,Clothing
1087,sara ,25,abc@,12345,14-04-2024,2024-06-01,Delhi,Maharashtra,500,-1,,,,Electronics
1029,sara ,25,,,2024-05-25,13-07-2024, mumbai,Maharashtra,9999999,5,0,NetBanking,,Electronics
1001,RAHUL,-5,test@gmail.com,9876543210,2023-02-10,2024-03-19,Chennai,Tamil Nadu,9999999,1,0,,Y, electronics 
1017,RAHUL,,abc@,9876543210,2023.09.06,2023-04-23,,,1000,,,card,,Electronics
1072,sara ,25,test@gmail.com,9876543210,2024-07-18,10/24/2024, mumbai,,1000,1,,Cash,N, electronics 
,RAHUL,200,user@domain,,29-09-2024,2023.01.28,PUNE ,Delhi,500,-1,0,UPI ,N,
1029,  Amit,-5,test@gmail.com,12345,2024/07/17,31-08-2024, mumbai,Tamil Nadu,500,10,,card,,Electronics
1061,RAHUL,35,,,07/17/2023,2023.09.29,Delhi,Tamil Nadu,9999999,-1,5,UPI ,N,Clothing
1075,sara ,,abc@,99999abc,04-01-2024,08-08-2023, mumbai,Tamil Nadu,500,-1,0,Cash,,Grocery
1040,Anita,30,user@domain,12345,12/04/2024,05/26/2023,Chennai,Maharashtra,100,2,5,UPI ,No,Clothing
1036,sara ,,abc@,12345,12/06/2024,02/05/2024,PUNE ,Tamil Nadu,-300,5,10,card,Y,Clothing
,RAHUL,,test@gmail.com,9876543210,2024.12.25,2023-07-13,PUNE ,,100,2,10,NetBanking,N,Clothing
1005,RAHUL,,abc@,12345,2024.06.30,2023/02/12,Delhi,Tamil Nadu,100,,10,UPI ,No,
1071,RAHUL,,,99999abc,2024/09/04,03/13/2023,Delhi,Delhi,500,-1,0,NetBanking,,Clothing
1038,Anita,25,abc@,99999abc,12-02-2023,2024-07-31,,Maharashtra,-300,2,,card,No, electronics 
1025,RAHUL,35,test@gmail.com,12345,11-08-2023,2023-10-01,Delhi,Delhi,500,2,0,UPI ,N,Electronics
1067,Anita,200,user@domain,12345,10/14/2024,2024-02-12,,Tamil Nadu,-300,2,110,NetBanking,Y,Clothing
1086,sara ,35,abc@,12345,03-07-2024,2024-11-07,PUNE ,Maharashtra,,5,10,,Yes,Electronics
1097,,25,test@gmail.com,,2023-02-27,2023/06/11,Delhi,Delhi,100,2,10,NetBanking,Y,Clothing
1083,sara ,-5,abc@,99999abc,02/07/2024,2024-06-29,PUNE ,Tamil Nadu,,10,10,,Yes,Clothing
1019,sara ,200,,99999abc,03/19/2023,02/27/2023,Chennai,,1000,2,10,NetBanking,Y,Grocery
1031,RAHUL,,,,18-08-2024,03-08-2024,Delhi,Delhi,100,10,10,UPI ,,Grocery
1034,,-5,test@gmail.com,,2024.11.07,2024/02/26,Chennai,,9999999,5,5,NetBanking,N, electronics 
1097,RAHUL,30,abc@,99999abc,02-11-2024,2024-03-16,,Delhi,1000,1,110,UPI ,N,Electronics
1006,RAHUL,200,test@gmail.com,12345,04/19/2024,2024.11.20, mumbai,,500,10,,Cash,Yes,Clothing
1050,  Amit,-5,user@domain,99999abc,2024/07/15,03/20/2024,Delhi,Maharashtra,500,-1,0,,N,Clothing
1030,  Amit,,test@gmail.com,12345,2023-06-20,2023.03.10, mumbai,Maharashtra,500,-1,10,,,
1027,sara ,-5,user@domain,9876543210,08-08-2023,2023.08.04,PUNE ,Tamil Nadu,100,10,0,card,Y,
1046,sara ,30,,99999abc,18-10-2024,2024-04-21,Delhi,,9999999,1,110,,Yes,Electronics
1061,  Amit,200,,,2023/10/12,05/10/2023,Delhi,Delhi,-300,,0,,N,Clothing
1050,sara ,200,user@domain,,2023-01-14,08/05/2023,PUNE ,Delhi,100,10,,Cash,N, electronics 
1016,sara ,,test@gmail.com,,2023.11.08,2023/04/26,,Maharashtra,-300,5,0,,Y,Clothing
1037,,25,abc@,,2023-07-31,2023.11.18, mumbai,Tamil Nadu,,5,10,NetBanking,Y, electronics 
1078,sara ,,abc@,99999abc,09/14/2023,09-06-2023,PUNE ,Maharashtra,,-1,,NetBanking,Y,Grocery
1028,  Amit,-5,abc@,9876543210,2023/03/16,12/14/2024,,,9999999,10,0,Cash,No,
1043,sara ,,,9876543210,2023.04.28,2023.08.19,PUNE ,Delhi,,10,0,Cash,,Grocery
1086,Anita,30,test@gmail.com,12345,2024/01/08,08-09-2023, mumbai,Maharashtra,500,,0,NetBanking,No,
1029,sara ,30,user@domain,12345,05/26/2023,2023/12/05, mumbai,Tamil Nadu,9999999,2,,,No,Clothing
1073,RAHUL,200,,,2024-05-31,2023.06.01,Delhi,Delhi,500,-1,110,NetBanking,,Electronics
1003,,30,test@gmail.com,12345,2024-02-14,2024.01.28, mumbai,,500,10,0,,No,Electronics
1026,,200,user@domain,,01/28/2023,04/08/2024,PUNE ,Tamil Nadu,-300,,110,NetBanking,N,Electronics
1011,Anita,,test@gmail.com,12345,20-05-2024,2024-06-23,PUNE ,Delhi,-300,2,10,NetBanking,, electronics 
